F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,label
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.12368038286491814,0.08996795661819078,0.007407407407407408,0.11176470588235293,0.4896595940809193,0.07646619691023744,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,1.0,0.3783833044746195,0.012798138452588714,0.0015235934563329217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.12368038286491814,0.08996795661819078,0.007407407407407408,0.11176470588235293,0.40243589779504707,0.07646619691023744,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.28278913052084603,0.6079467784562107,0.012798138452588714,0.0015235934563329217,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.12368038286491814,0.08996795661819078,0.007407407407407408,0.11176470588235293,0.43598347328961334,0.07646619691023744,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.6079467784562107,0.012798138452588714,0.0015235934563329217,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.4227466804297846,0.2679319694355435,0.037037037037037035,0.11176470588235293,0.5211062103020885,0.0481090355610317,0.7024853801169589,0.0,0.0,0.0,0.0,1.0,1.0,0.4109177070992436,0.012798138452588714,0.0008229628888221621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4227466804297846,0.2679319694355435,0.037037037037037035,0.11176470588235293,0.19918503131382653,0.0481090355610317,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.4109177070992436,0.012798138452588714,0.0008229628888221621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.018064092338009652,0.013063840276066057,0.10370370370370371,0.11176470588235293,0.5761837200721182,0.07449602944277785,0.5888888888888888,0.0,0.0,0.0,0.0,1.0,1.0,0.7157112913514991,0.012798138452588714,0.020674162301627018,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
0.018064092338009652,0.013063840276066057,0.10370370370370371,0.11176470588235293,0.579204591799117,0.07449602944277785,0.7944444444444444,0.0,0.0,0.0,1.0,1.0,1.0,0.4155654789027613,0.012798138452588714,0.020674162301627018,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7482757002768263,0.5119546462903624,0.037037037037037035,0.01568627450980392,0.22687025270681704,0.14035690804654827,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.2717704388479458,0.7805522646495945,0.0049447353112274574,0.003169519233977246,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7482757002768263,0.5119546462903624,0.037037037037037035,0.01568627450980392,0.2821119270212028,0.14035690804654827,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.2717704388479458,0.7805522646495945,0.0049447353112274574,0.003169519233977246,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.6584244357903627,0.4414592063100813,0.14074074074074075,0.00980392156862745,0.26019286724591845,0.03815860019843862,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,1.0,0.9413560557732616,0.0049447353112274574,0.02862576318686818,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.0,0.0,0.6574074074074073,0.0,0.0,0.0,0.0,0.5,1.0,0.6397976852273763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.6047845398629592,0.0,0.6574074074074073,0.0,0.0,0.0,0.0,0.5,1.0,0.6397976852273763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.038580090447348225,0.0,0.6574074074074073,0.0,0.0,0.0,0.0,0.5,1.0,0.6397976852273763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.6022152743829813,0.0,0.8858024691358023,0.0,0.0,0.0,0.0,1.0,1.0,0.4606762052310216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.6232376989362362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6405723138612959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.614342207448477,0.0,0.6574074074074073,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.6397976852273763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.6132733930088062,0.0,0.5374999999999999,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.6405723138612959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.613643367237923,0.0,0.6574074074074073,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.6397976852273763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.6584244357903627,0.4414592063100813,0.2,0.01764705882352941,0.610272490928192,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.28278913052084603,0.6405723138612959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.36897668089898183,0.24155780133103277,0.044444444444444446,0.01764705882352941,0.515087683912308,0.06378883571786308,0.6512896825396824,0.0,0.0,0.0,0.0,0.5,1.0,0.358698623895015,0.0,0.001390140014902301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.4813494111575095,0.29282721222578256,0.08148148148148149,0.011764705882352941,0.2986879411829257,0.10656718927879914,0.4038888888888888,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.46783012849722044,0.00029086678301337986,0.0034586683570769247,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4813494111575095,0.29282721222578256,0.08148148148148149,0.011764705882352941,0.2986879411829257,0.10656718927879914,0.4038888888888888,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.46783012849722044,0.00029086678301337986,0.0034586683570769247,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4813494111575095,0.29282721222578256,0.08148148148148149,0.011764705882352941,0.2986879411829257,0.10656718927879914,0.4038888888888888,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.46783012849722044,0.00029086678301337986,0.0034586683570769247,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4813494111575095,0.29282721222578256,0.08148148148148149,0.011764705882352941,0.2986879411829257,0.10656718927879914,0.4038888888888888,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.46783012849722044,0.00029086678301337986,0.0034586683570769247,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.4164125181813916,0.26571358146413604,0.014814814814814815,0.025490196078431372,0.45544844016997704,0.0943308172512489,0.6084656084656084,0.0,0.0,0.0,0.0,1.0,0.28278913052084603,0.06766608949239042,0.009598603839441536,0.002124133942770716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4164125181813916,0.26571358146413604,0.014814814814814815,0.025490196078431372,0.2733330303423317,0.0943308172512489,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.2717704388479458,0.745329445001367,0.009598603839441536,0.002124133942770716,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.7479472622343171,0.5114616711856051,0.17037037037037037,0.5058823529411764,0.44804286606651467,0.1054107425813942,0.5657742079428826,0.0,0.0,0.0,0.0,0.5,1.0,0.7750842978219266,0.08289703315881326,0.01624795649417809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.24036156538669773,0.04586899648419306,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.745329445001367,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.257326689115889,0.04586899648419306,0.22916666666666663,0.0,0.0,0.0,0.0,0.5,0.01026961204098983,0.745329445001367,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.35669384238686663,0.04586899648419306,0.11237373737373736,0.0,0.0,0.0,1.0,1.0,0.4670692427812087,0.06766608949239042,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.22582003076167664,0.04586899648419306,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4670692427812087,0.06766608949239042,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.24036156538669773,0.04586899648419306,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.745329445001367,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6584244357903627,0.4414592063100813,0.08148148148148149,0.0196078431372549,0.40419618882860225,0.04586899648419306,0.05164141414141413,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.745329445001367,0.005235602094240837,0.005171320855436559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6584244357903627,0.4414592063100813,0.022222222222222223,0.0196078431372549,0.3427993825226676,0.06786922944237868,0.2662808641975309,0.0,0.0,0.0,0.0,0.5,1.0,0.745329445001367,0.005235602094240837,0.006183342786285435,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.2964387932247924,0.20704954399802808,0.022222222222222223,0.0196078431372549,0.299109365271783,0.12497504313313405,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.4670692427812087,0.745329445001367,0.005235602094240837,0.0017571369788365084,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
