F72,F25,F65,F68,F101,F104,F105,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,label
0.4463939135160314,0.7019230769230769,0.176,0.37279596977329976,0.05193875702520935,0.18445858965764758,0.829675572519084,0.0,0.0,0.0,1.0,0.6240448218088772,0.523101927095426,0.2581818181818182,0.020761617900172117,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.176,0.37279596977329976,0.09869192396128702,0.18445858965764758,1.0,0.0,0.0,0.0,0.5,0.6179016875583138,0.523101927095426,0.2581818181818182,0.020761617900172117,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.176,0.37279596977329976,0.0941082801440245,0.18445858965764758,1.0,0.0,0.0,0.0,1.0,0.6179016875583138,0.523101927095426,0.2581818181818182,0.020761617900172117,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.008151541029423184,0.07732371794871795,0.08,0.37279596977329976,0.15311723757244933,0.058947039362284105,0.3187022900763359,0.0,0.0,0.0,0.0,0.0055022641851384824,0.011222041637644146,0.2581818181818182,0.014414802065404476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.008151541029423184,0.07732371794871795,0.08,0.37279596977329976,0.15364653929896654,0.058947039362284105,0.06587696803435115,0.0,0.0,0.0,0.5,1.0,0.011222041637644146,0.2581818181818182,0.014414802065404476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.002556397149739963,0.3425271565415113,1.0,0.0,0.0,0.0,0.5,0.6240448218088772,1.0,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
1.0,1.0,0.232,0.37279596977329976,0.008311428391580625,0.23233341091067544,1.0,0.0,0.0,0.0,0.5,0.6240448218088772,1.0,0.2581818181818182,0.09455679862306368,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
1.0,1.0,0.232,0.37279596977329976,0.024696093938327682,0.37658312844775926,1.0,0.0,0.0,1.0,0.5,0.6240448218088772,1.0,0.2581818181818182,0.09606282271944923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.28800000000000003,0.37279596977329976,0.0912992067629591,0.24659461129418808,0.1987009888965996,0.0,0.0,0.0,0.0,0.0055022641851384824,0.5709310424889714,0.2581818181818182,0.021084337349397592,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.4463939135160314,0.7019230769230769,0.28800000000000003,0.37279596977329976,0.13776748750344997,0.24659461129418808,0.3868320610687023,0.0,0.0,1.0,0.0,0.6240448218088772,0.7425895828496246,0.2581818181818182,0.021084337349397592,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.5833398028103409,0.7822516025641025,0.368,0.37279596977329976,0.07467962531532267,0.1503087984513988,0.6593511450381679,0.0,0.0,0.0,0.5,0.49916399463406275,0.523101927095426,0.2581818181818182,0.11230636833046471,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.5833398028103409,0.7822516025641025,0.368,0.37279596977329976,0.06482624821568878,0.1503087984513988,0.9489026717557252,0.0,0.0,0.0,0.5,0.49916399463406275,0.5227149601424038,0.2581818181818182,0.11230636833046471,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.5833398028103409,0.7822516025641025,0.368,0.37279596977329976,0.060303386596184685,0.1503087984513988,0.9489026717557252,0.0,0.0,0.0,0.5,0.49916399463406275,0.5846296726259578,0.2581818181818182,0.11230636833046471,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.0024842791708718295,0.026642628205128208,0.04,0.37279596977329976,0.15473300073760715,0.16817993270959117,0.3187022900763359,0.0,0.0,0.0,0.5,0.6179016875583138,0.0055723241235198515,0.2581818181818182,0.0002151462994836489,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8160857076313952,0.8591746794871794,0.16,0.37279596977329976,0.0452176877226339,0.22534553320266876,0.6593511450381679,0.0,0.0,1.0,0.0,0.0055022641851384824,0.820834300750716,0.2581818181818182,0.06787865748709122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8160857076313952,0.8591746794871794,0.16,0.37279596977329976,0.04053754614079742,0.22534553320266876,0.6593511450381679,0.0,0.0,0.0,0.0,0.0055022641851384824,0.820834300750716,0.2581818181818182,0.06787865748709122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0875708407732319,0.29967948717948717,0.024,0.37279596977329976,0.11729186808291543,0.06907637000506982,1.0,0.0,0.0,1.0,1.0,0.04070732189469403,0.0903954802259887,0.2581818181818182,0.0016135972461273666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4463939135160314,0.7019230769230769,0.08,0.37279596977329976,0.11611713375012517,0.2683563765445357,0.3868320610687023,0.0,1.0,0.0,0.0,0.0055022641851384824,0.7141088151071898,0.2581818181818182,0.03861876075731498,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.08,0.37279596977329976,0.12611647239083598,0.2683563765445357,0.3868320610687023,0.0,0.0,0.0,0.0,0.0055022641851384824,0.7141088151071898,0.2581818181818182,0.03861876075731498,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.11816948566867844,0.10131855670517649,0.04943608641950312,0.0,0.0,0.0,0.5,0.09790889150132662,0.6223202538503212,0.2581818181818182,0.06142426850258176,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.11432253455830492,0.10131855670517649,1.0,0.0,0.0,0.0,0.5,0.6240448218088772,0.6203854190852102,0.2581818181818182,0.06142426850258176,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.021165430691274335,0.10131855670517649,0.4890267175572519,0.0,0.0,0.0,1.0,0.6179016875583138,0.6223202538503212,0.2581818181818182,0.06142426850258176,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.04258658291738297,0.10131855670517649,0.19704198473282442,0.0,0.0,0.0,0.5,0.6179016875583138,0.5956195340917886,0.2581818181818182,0.06142426850258176,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.04731916306036046,0.10131855670517649,0.19704198473282442,0.0,0.0,0.0,0.5,0.6179016875583138,0.10440368392539277,0.2581818181818182,0.06142426850258176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6211474264420465,0.8181089743589743,0.28,0.37279596977329976,0.14670334606288774,0.10131855670517649,0.36515440666204024,0.0,0.0,0.0,0.5,0.6240448218088772,0.3627428217630214,0.2581818181818182,0.06142426850258176,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.16592437377746277,0.24054043233482336,1.0,0.0,0.0,0.0,1.0,0.0055022641851384824,0.12560947295101,0.2581818181818182,0.49354561101549055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.1366765924331479,0.24054043233482336,1.0,0.0,0.0,0.0,1.0,0.0055022641851384824,0.12560947295101,0.2581818181818182,0.49354561101549055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.12318487394206072,0.24054043233482336,1.0,0.0,0.0,0.0,1.0,0.0055022641851384824,0.12560947295101,0.2581818181818182,0.49354561101549055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.0697840860682471,0.24054043233482336,0.6593511450381679,0.0,0.0,1.0,0.5,0.49916399463406275,0.6268090705053788,0.2581818181818182,0.49354561101549055,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.06657626488854805,0.24054043233482336,1.0,0.0,0.0,0.0,0.5,0.45352955795234196,0.1670923303149911,0.2581818181818182,0.49354561101549055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.07544494697359837,0.24054043233482336,1.0,0.0,0.0,0.0,0.5,0.45352955795234196,0.3615819209039548,0.2581818181818182,0.49354561101549055,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.007231573064115594,0.24054043233482336,1.0,0.0,0.0,0.0,0.5,0.49916399463406275,0.650801021592756,0.2581818181818182,0.49354561101549055,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.06426474668552962,0.24054043233482336,0.6593511450381679,0.0,0.0,0.0,1.0,0.6240448218088772,0.9974460181100534,0.2581818181818182,0.49354561101549055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.06275518377743594,0.24054043233482336,0.829675572519084,0.0,0.0,1.0,1.0,0.6240448218088772,0.9974460181100534,0.2581818181818182,0.49354561101549055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.8174054809409208,0.859375,0.552,0.37279596977329976,0.027374803118990522,0.24054043233482336,0.829675572519084,0.0,0.0,1.0,1.0,0.6240448218088772,0.9974460181100534,0.2581818181818182,0.49354561101549055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.871128018011024,0.890625,0.264,0.37279596977329976,0.14700417537887017,0.012723363761322383,0.5912213740458016,0.0,0.0,0.0,1.0,0.0055022641851384824,0.3206408172742048,0.2581818181818182,0.10789586919104992,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.871128018011024,0.890625,0.264,0.37279596977329976,0.009236627406501018,0.012723363761322383,1.0,0.0,0.0,0.0,0.5,1.0,0.8715269715966256,0.2581818181818182,0.10789586919104992,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.871128018011024,0.890625,0.264,0.37279596977329976,0.12226863835655845,0.012723363761322383,1.0,0.0,0.0,0.0,0.5,0.6179016875583138,0.2392229703583314,0.2581818181818182,0.10789586919104992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.871128018011024,0.890625,0.264,0.37279596977329976,0.12226863835655845,0.012723363761322383,1.0,0.0,0.0,0.0,1.0,1.0,0.2392229703583314,0.2581818181818182,0.10789586919104992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.448645291514634,0.703125,0.34400000000000003,0.37279596977329976,0.03419832828226937,0.1600178064965032,0.19992341301727604,0.0,0.0,0.0,0.5,1.0,0.175296029719062,0.2581818181818182,0.2908777969018933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.448645291514634,0.703125,0.34400000000000003,0.37279596977329976,0.11152240659087183,0.1600178064965032,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.1778500116090086,0.2581818181818182,0.2908777969018933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.448645291514634,0.703125,0.34400000000000003,0.37279596977329976,0.10409929507324599,0.1600178064965032,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.17196811392307096,0.2581818181818182,0.2908777969018933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.015888800476458714,0.008757974769986266,0.5912213740458016,0.0,0.0,0.0,0.5,0.6179016875583138,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.12535211191830045,0.008757974769986266,1.0,0.0,0.0,0.0,1.0,0.04070732189469403,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.12431208045567015,0.008757974769986266,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.12353205685869738,0.008757974769986266,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.11989194673949126,0.008757974769986266,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.1248320961869853,0.008757974769986266,1.0,0.0,0.0,0.0,0.5,0.04070732189469403,0.4113458710626113,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4463939135160314,0.7019230769230769,0.48,0.37279596977329976,0.05879009830995964,0.008757974769986266,0.6593511450381679,0.0,0.0,0.0,1.0,0.6179016875583138,0.9844439284885071,0.2581818181818182,0.03098106712564544,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.5820200295008152,0.7818509615384615,0.032,0.37279596977329976,0.13949653981007287,0.2843900891692806,1.0,0.0,0.0,0.0,0.5,1.0,0.5833139849856822,0.2581818181818182,0.009143717728055077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.9920813601428462,0.9791666666666665,0.08,0.37279596977329976,0.08269037189360764,0.3395065090691214,0.6593511450381679,0.0,0.0,0.0,1.0,0.6240448218088772,0.8183577122513738,0.2581818181818182,0.019793459552495698,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.0,1.0,0.264,0.37279596977329976,0.04141485024720252,0.10295389410490337,0.18139994547437296,0.0,0.0,0.0,0.0,0.0055022641851384824,0.6232489745375746,0.2581818181818182,0.30120481927710846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,0.264,0.37279596977329976,0.10017820968271723,0.10295389410490337,0.11597100249949333,0.0,0.0,0.0,0.0,0.0055022641851384824,0.8685860227536568,0.2581818181818182,0.30120481927710846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.264,0.37279596977329976,0.1397369729390764,0.10295389410490337,1.0,0.0,0.0,0.0,1.0,0.6240448218088772,0.9884683847999381,0.2581818181818182,0.30120481927710846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.264,0.37279596977329976,0.1670561872221005,0.10295389410490337,0.1328938237335184,0.0,0.0,0.0,0.5,0.04070732189469403,0.970590511570312,0.2581818181818182,0.30120481927710846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.13532841371753135,0.3425271565415113,0.16386190145732132,0.0,0.0,1.0,1.0,0.6179016875583138,0.3522947140314217,0.2581818181818182,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.13676845728117334,0.3425271565415113,0.6593511450381679,0.0,0.0,0.0,0.5,0.49916399463406275,0.9934989551892268,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.07599861889548142,0.3425271565415113,0.6593511450381679,0.0,0.0,0.0,0.5,0.49916399463406275,0.993344168408018,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.13151229827388008,0.3425271565415113,0.8580629770992367,0.0,0.0,0.0,0.5,0.6240448218088772,1.0,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.12463609025748958,0.3425271565415113,1.0,0.0,0.0,0.0,1.0,0.6240448218088772,0.6979335964708614,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.13108028520478748,0.3425271565415113,1.0,0.0,0.0,0.0,1.0,0.6240448218088772,0.6979335964708614,0.2581818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.6214579613384055,0.8209134615384615,1.0,0.37279596977329976,0.15311295172850992,0.3425271565415113,0.10068702290076335,0.0,0.0,0.0,0.5,0.6179016875583138,0.09109202074142868,0.2581818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
