F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,label
0.637037037037037,0.6786296900489397,0.12,0.07065217391304349,0.06256315820819378,0.21551825601664723,1.0,0.0,0.0,0.0,0.0,0.5,0.87667514498039,0.6370370370370371,0.0,0.15014404338247753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.637037037037037,0.6786296900489397,0.12,0.07065217391304349,0.05310860561001266,0.21551825601664723,1.0,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.6370370370370371,0.0,0.15014404338247753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.637037037037037,0.6786296900489397,0.015,0.07065217391304349,0.11243860016883182,0.05232741685842526,0.49315737782980495,0.0,0.0,0.0,0.0,0.5,0.87667514498039,0.48888888888888893,0.0,0.00779528893407897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.015,0.043478260869565216,0.06424568841740098,0.252504156939809,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.052533468903575666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.015,0.043478260869565216,0.04808213460844802,0.252504156939809,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.052533468903575666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8259259259259258,0.9282218597063622,0.06,0.043478260869565216,0.03698990520884196,0.1514739157365154,0.3242098371064066,0.0,0.0,0.0,0.0,0.0,0.87667514498039,0.2814814814814815,0.0,0.0010167768174885613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8259259259259258,0.9282218597063622,0.06,0.043478260869565216,0.02624930267781132,0.1514739157365154,0.6057890716454039,0.0,0.0,0.0,0.0,1.0,0.7055199279720212,0.825925925925926,0.0,0.0010167768174885613,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8259259259259258,0.9282218597063622,0.06,0.043478260869565216,0.05808751732336644,0.1514739157365154,0.2759391111854356,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.825925925925926,0.0,0.0010167768174885613,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.37129629629629635,0.43230016313213704,0.005,0.010869565217391304,0.10447363763595185,0.252504156939809,1.0,0.0,0.0,0.0,0.0,0.5,0.7055199279720212,0.3712962962962963,0.0,0.007625826131164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.04,0.08152173913043478,0.06574658984251805,0.15507865915456928,0.36644672228725617,0.0,0.0,0.0,0.0,0.5,0.6410086434609252,1.0,0.0,0.019149296729367903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.04,0.08152173913043478,0.046773656442961345,0.15507865915456928,0.22639810300338653,0.0,0.0,0.0,0.0,0.5,0.6410086434609252,1.0,0.0,0.019149296729367903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.04,0.08152173913043478,0.05135333002216468,0.15507865915456928,1.0,0.0,0.0,0.0,0.0,0.5,0.6410086434609252,0.9981481481481482,0.0,0.019149296729367903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.04,0.08152173913043478,0.055933003601368034,0.15507865915456928,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.019149296729367903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.03,0.08152173913043478,0.09064442999141326,0.13783812487166364,1.0,0.0,0.0,0.0,0.0,0.0,0.24716750851508862,0.5703703703703704,0.0,0.08761226910693103,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9981481481481481,1.0,0.03,0.08152173913043478,0.09924510107916272,0.13783812487166364,1.0,0.0,0.0,0.0,0.0,0.0,0.24716750851508862,0.5703703703703704,0.0,0.08761226910693103,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9981481481481481,1.0,0.03,0.08152173913043478,0.04334073900879126,0.13783812487166364,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,1.0,0.0,0.08761226910693103,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.03,0.08152173913043478,0.03804801833940698,0.13783812487166364,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,1.0,0.0,0.08761226910693103,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.03,0.08152173913043478,0.07290473510076864,0.17368900676741753,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.02508049483138451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.025,0.07065217391304349,0.05574151899178462,0.2057851135200109,1.0,0.0,0.0,0.0,0.0,1.0,0.7055199279720212,0.9981481481481482,0.0,0.004575495678698525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.1001092395115295,0.1562175986231487,0.8732893444574512,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.08996350112067902,0.1562175986231487,0.6621049185532033,0.0,1.0,0.0,0.0,0.0,0.24716750851508862,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.07184611113701744,0.1562175986231487,0.23973606674470746,0.0,0.0,0.0,0.0,0.5,0.7055199279720212,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.028364375176229664,0.1562175986231487,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.02510324497917058,0.1562175986231487,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.030538461974269047,0.1562175986231487,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.02365385378047765,0.1562175986231487,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.030176114174595824,0.1562175986231487,1.0,0.0,0.0,0.0,0.0,0.5,0.7771940684307372,0.9981481481481482,0.0,0.04338247754617861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.04285969982514595,0.21957105400937826,0.7103756444741742,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.0,0.0698186748008812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.03184093632631085,0.21957105400937826,0.5627240122453219,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.0,0.0698186748008812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.04354837254382315,0.21957105400937826,0.7827817333556307,0.0,1.0,0.0,0.0,1.0,0.24716750851508862,0.9981481481481482,0.0,0.0698186748008812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.04676217856431672,0.21957105400937826,0.09894644947520882,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.0,0.0698186748008812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.05,0.07065217391304349,0.08693475382048639,0.21957105400937826,1.0,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.0,0.0698186748008812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9981481481481481,1.0,0.025,0.07065217391304349,0.11132804902120662,0.2170448688726386,1.0,0.0,0.0,0.0,0.0,0.5,0.24716750851508862,0.9981481481481482,0.0,0.0037281816641247245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.18888888888888877,0.25774877650897227,0.01,0.9402173913043478,0.0650763937089761,0.14046823859222654,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.18888888888888888,0.14653890632744093,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.01,0.9402173913043478,0.0865261834613935,0.0901372368082856,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.013726487036095577,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.9981481481481481,1.0,0.02,0.9402173913043478,0.10419187578876378,0.03593775676598111,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9981481481481482,0.14653890632744093,0.0013557024233180816,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.01,0.9402173913043478,0.04412226647605415,0.05730439874473697,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.04948313845110998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.01,0.9402173913043478,0.05961740264629102,0.05730439874473697,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.04948313845110998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.01,0.9402173913043478,0.08440962051867001,0.05730439874473697,1.0,0.0,0.0,0.0,0.0,0.5,0.7055199279720212,1.0,0.14653890632744093,0.04948313845110998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.01,0.9402173913043478,0.09301802950213495,0.05730439874473697,1.0,0.0,0.0,0.0,0.0,0.5,0.7055199279720212,1.0,0.14653890632744093,0.04948313845110998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.02,0.9402173913043478,0.05829491757805159,0.061086054173601606,0.05213847282457031,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.5231481481481481,0.14653890632744093,0.11065921030333842,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.02,0.9402173913043478,0.09282543458928454,0.061086054173601606,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.11065921030333842,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.02,0.9402173913043478,0.10619852499247881,0.061086054173601606,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.11065921030333842,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.02,0.9402173913043478,0.048314999366712595,0.061086054173601606,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.14653890632744093,0.11065921030333842,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.01,0.9402173913043478,0.06999466279074189,0.17432879627079148,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9981481481481482,0.14653890632744093,0.0010167768174885613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.34,0.9402173913043478,0.11142437307405269,0.034636986248501984,0.33225495809323513,0.0,0.0,0.0,0.0,0.5,0.24716750851508862,0.3861111111111111,0.14653890632744093,0.4162006439586511,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.0661926619443885,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.07279452905207123,0.034636986248501984,1.0,0.0,0.0,0.0,0.0,0.5,0.87667514498039,0.5564814814814815,0.14653890632744093,0.4162006439586511,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.06895830897598533,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.07448960303917897,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.088228623776789,0.034636986248501984,1.0,0.0,0.0,0.0,0.0,0.5,0.87667514498039,0.5564814814814815,0.14653890632744093,0.4162006439586511,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.07993168268199853,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.08992369776389673,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.0952765629863422,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.0992912119031763,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.34,0.9402173913043478,0.11142437307405269,0.034636986248501984,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14653890632744093,0.4162006439586511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.03,0.9402173913043478,0.10369245664163144,0.22183316689630758,0.7747366123688022,0.0,0.0,0.0,0.0,1.0,0.87667514498039,1.0,0.14653890632744093,0.012201321809862735,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.055,0.9402173913043478,0.09974953337260722,0.0356558122612334,1.0,0.0,0.0,0.0,0.0,0.5,0.7055199279720212,1.0,0.14653890632744093,0.11303168954414505,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.045,0.9402173913043478,0.05073904447119194,0.008350929266788057,1.0,0.0,0.0,0.0,0.0,0.0,0.24716750851508862,0.9981481481481482,0.14653890632744093,0.07778342653787493,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.045,0.9402173913043478,0.05079398057737649,0.008350929266788057,1.0,0.0,0.0,0.0,0.0,0.5,0.24716750851508862,0.3861111111111111,0.14653890632744093,0.07778342653787493,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.9981481481481481,1.0,0.045,0.9402173913043478,0.03874799074854502,0.008350929266788057,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9981481481481482,0.14653890632744093,0.07778342653787493,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
0.9981481481481481,1.0,0.045,0.9402173913043478,0.03294973445033882,0.008350929266788057,1.0,0.0,0.0,0.0,0.0,1.0,0.87667514498039,0.9981481481481482,0.14653890632744093,0.07778342653787493,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.065,0.625,0.07069605072935893,0.10835050373535247,0.5494732247376044,0.0,0.0,0.0,0.0,0.5,0.87667514498039,1.0,0.03766727242689575,0.04151838671411625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.9601851851851851,0.9755301794453508,0.015,0.9402173913043478,0.11348316739037786,0.07971469153585913,0.8440484239476322,0.0,1.0,0.0,0.0,0.5,0.62462318532996,0.763888888888889,0.14653890632744093,0.02440264361972547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2407407407407408,0.28221859706362157,0.035,0.9402173913043478,0.07403051388664894,0.08395703408393221,0.7747366123688022,0.0,0.0,0.0,0.0,0.0,0.87667514498039,0.015740740740740743,0.14653890632744093,0.03897644467039485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2407407407407408,0.28221859706362157,0.035,0.9402173913043478,0.06522971768462117,0.08395703408393221,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.24074074074074076,0.14653890632744093,0.03897644467039485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9981481481481481,1.0,0.015,0.9402173913043478,0.10646222794083682,0.11681935919512525,1.0,0.0,0.0,0.0,0.0,1.0,0.87667514498039,1.0,0.14653890632744093,0.03389256058295204,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
