F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,label
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.18461613533443777,0.15505863148871477,0.5955056179775281,0.0,0.0,0.0,0.0,1.0,0.0,0.35408004158004164,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.186675722555228,0.15505863148871477,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35408004158004164,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.1566773869480661,0.15505863148871477,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0012338062924120913,0.20709914320685435,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.07966673434460576,0.15505863148871477,0.6322778345250255,0.0,0.0,0.0,0.0,1.0,0.0,0.1218814968814969,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.07250295270707457,0.15505863148871477,0.6888504753673292,0.0,0.0,0.0,0.0,1.0,0.0,0.1218814968814969,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.11217239352490356,0.15505863148871477,0.824132877381534,0.0,0.0,0.0,0.0,1.0,0.0,0.5587318087318087,0.0012338062924120913,0.20709914320685435,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.06784649464267929,0.15505863148871477,0.6888504753673292,0.0,0.0,0.0,0.0,1.0,0.0,0.1218814968814969,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07780231198856993,0.11025859619210003,0.07655954631379962,0.06048387096774194,0.18703391163710453,0.15505863148871477,0.766637856525497,0.0,0.0,0.0,0.0,1.0,0.0,0.35408004158004164,0.0012338062924120913,0.20709914320685435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.11079360955968307,0.16481955100880932,0.010396975425330813,0.06048387096774194,0.1581773037284242,0.29059194109558617,0.3932584269662922,0.0,0.0,0.0,1.0,0.5,0.8514385840341104,0.11057692307692309,0.0,0.0200734394124847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999998,1.0,0.01890359168241966,0.06048387096774194,0.07119652199326587,0.12282992021755128,0.5258673910359304,0.0,0.0,0.0,0.0,0.5,0.8514385840341104,0.9998700623700625,0.0,0.11921664626682987,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.48019223275750095,0.6373969877806195,0.003780718336483932,0.06048387096774194,0.12526565658539132,0.09982468028680037,1.0,0.0,0.0,0.0,1.0,0.5,1.0000000000000002,0.4798596673596674,0.0,0.01003671970624235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.06767112612027534,0.09974424552429667,0.022684310018903593,0.06048387096774194,0.18432556357924199,0.0891656555618337,1.0,0.0,0.0,0.0,0.0,0.5,0.8514385840341104,0.9998700623700625,0.0,0.023255813953488372,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.5591635277308741,0.6979255470304063,0.00945179584120983,0.06048387096774194,0.09421229052243918,0.29992871470580484,0.7110754414125201,0.0,0.0,0.0,0.0,0.5,0.0037008491233261023,0.5588617463617465,0.0,0.0012239902080783355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5591635277308741,0.6979255470304063,0.00945179584120983,0.06048387096774194,0.09421229052243918,0.29992871470580484,0.7110754414125201,0.0,0.0,0.0,0.0,0.5,0.0037008491233261023,0.5588617463617465,0.0,0.0012239902080783355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999998,1.0,0.01890359168241966,0.06048387096774194,0.09094578161429216,0.12282992021755128,0.5304975922953451,0.0,0.0,0.0,1.0,0.5,0.8514385840341104,0.9998700623700625,0.0,0.11921664626682987,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.16429304243558845,0.2127114570674431,1.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.009547123623011017,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.20797689034390443,0.2127114570674431,0.747191011235955,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.484927234927235,0.0,0.009547123623011017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.21042318582677014,0.2127114570674431,0.747191011235955,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.484927234927235,0.0,0.009547123623011017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.16429304243558845,0.2127114570674431,1.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.9998700623700625,0.0,0.009547123623011017,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.16429304243558845,0.2127114570674431,1.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,0.9998700623700625,0.0,0.009547123623011017,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.20727794877737138,0.2127114570674431,1.0,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.9998700623700625,0.0,0.009547123623011017,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.322639303805689,0.4506962205171924,0.027410207939508508,0.06048387096774194,0.20972424426023709,0.2127114570674431,1.0,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.9998700623700625,0.0,0.009547123623011017,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.32367839979218077,0.45268542199488493,0.006616257088846881,0.06048387096774194,0.15061375749058437,0.3808172537266865,0.6629213483146067,0.0,0.0,0.0,1.0,0.5,0.8514385840341104,0.32328482328482333,0.0,0.0009791921664626683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999998,1.0,0.008506616257088847,0.06048387096774194,0.11044016763713987,0.2963551585523581,0.42215088282504015,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.3088617463617464,0.0,0.007099143206854346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999998,1.0,0.01890359168241966,0.06048387096774194,0.09094578161429216,0.12282992021755128,0.5304975922953451,0.0,0.0,0.0,1.0,0.5,0.8514385840341104,0.9998700623700625,0.0,0.11921664626682987,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.9554487595791661,0.9261153736857062,0.01606805293005671,0.020161290322580645,0.06904495010230753,0.18341236278299758,0.182088565763384,0.0,0.0,0.0,0.0,0.5,0.8514385840341104,0.4638773388773389,0.0,0.08690330477356181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.005671077504725898,0.020161290322580645,0.09505078320491464,0.05022223539788152,1.0,0.0,0.0,0.0,0.0,0.5,0.9844957958984548,0.9553014553014554,0.0,0.01175030599755202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9554487595791661,0.9261153736857062,0.01228733459357278,0.020161290322580645,0.1086800499766071,0.16621122980125302,0.8314606741573034,0.0,0.0,0.0,1.0,1.0,1.0000000000000002,0.9553014553014554,0.0,0.01346389228886169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.620080529938953,0.7189542483660131,0.004725897920604915,0.4274193548387097,0.0937849506224903,0.21578986932548355,1.0,0.0,0.0,0.0,0.0,1.0,0.9844957958984548,0.6198024948024948,0.010487353485502776,0.030599755201958387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7897129497337315,0.7959647627166808,0.004725897920604915,0.4274193548387097,0.20406281757131933,0.18851461495445557,0.3258426966292135,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.7895010395010396,0.010487353485502776,0.04186046511627907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.02457466918714556,0.4274193548387097,0.014469925209466963,0.07963041496156978,0.42215088282504015,0.0,0.0,0.0,0.0,0.5,0.7671151655418844,0.06327962577962579,0.010487353485502776,0.16083231334149328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.12570888468809074,0.4274193548387097,0.09700052741398928,0.01272043512358485,1.0,0.0,0.0,0.0,0.0,0.0,0.8514385840341104,0.06327962577962579,0.010487353485502776,0.3219094247246022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.12570888468809074,0.4274193548387097,0.1010813244539401,0.01272043512358485,1.0,0.0,0.0,0.0,0.0,0.0,0.8514385840341104,0.06327962577962579,0.010487353485502776,0.3219094247246022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.12570888468809074,0.4274193548387097,0.007504426813688864,0.01272043512358485,1.0,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.06327962577962579,0.010487353485502776,0.3219094247246022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06377451617093127,0.09718670076726342,0.010396975425330813,0.4274193548387097,0.17282161665700776,0.03747173193595116,0.43820224719101125,0.0,0.0,0.0,1.0,0.5,0.9844957958984548,0.06327962577962579,0.010487353485502776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06377451617093127,0.09718670076726342,0.035916824196597356,0.4274193548387097,0.19749889791228167,0.08973776739408651,0.6629213483146067,0.0,0.0,0.0,0.0,0.5,0.7671151655418844,0.06327962577962579,0.010487353485502776,0.23059975520195838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.10545091520547045,0.0759289373290121,1.0,0.0,0.0,0.0,0.0,0.5,0.7118416336561081,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.15316400306914008,0.0759289373290121,1.0,0.0,0.0,0.0,0.0,0.5,0.7118416336561081,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.11876260973691437,0.0759289373290121,1.0,0.0,0.0,0.0,0.0,0.5,0.8514385840341104,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.0976000992221575,0.0759289373290121,0.2731741573033708,0.0,0.0,0.0,0.0,0.5,0.019145457090526,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.09756155184417069,0.0759289373290121,0.17134831460674158,0.0,0.0,0.0,0.0,0.5,0.019145457090526,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.09748445708819707,0.0759289373290121,0.49438202247191015,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.06217505885228215,0.0759289373290121,0.3258426966292135,0.0,0.0,0.0,0.0,1.0,0.0037008491233261023,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.05857903623847253,0.09292412617220801,0.1502835538752363,0.4274193548387097,0.06217505885228215,0.0759289373290121,0.3258426966292135,0.0,0.0,0.0,0.0,1.0,0.8514385840341104,0.06327962577962579,0.010487353485502776,0.5730722154222766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
