F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,label
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.13157894736842105,0.01959900443119356,0.12798958086668244,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,1.0,0.0,0.04323114019979332,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.06229508196721312,0.13157894736842105,0.014878325811412544,0.28028121861399397,0.36607142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013778849466069584,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.06229508196721312,0.13157894736842105,0.032024619632045725,0.28028121861399397,0.830952380952381,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0013778849466069584,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.009836065573770491,0.13157894736842105,0.018793469321146894,0.16127292340884572,1.0,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.0,0.0008611780916293491,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1041595519431733,0.06198723792160437,0.06557377049180328,0.06578947368421054,0.020607650951036272,0.20573797316461218,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,0.1039759529990436,0.0,0.02772993455046504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.01639344262295082,0.06578947368421054,0.020757322762104673,0.18649311853195347,1.0,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.0,0.030657940062004823,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.036065573770491806,0.06578947368421054,0.02046483535162248,0.26142552687662796,0.4928571428571428,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.0,0.03272476748191526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.13114754098360656,0.06578947368421054,0.016159162598551168,0.11792911909226861,0.5834183673469389,0.0,0.0,0.0,0.0,1.0,0.5559139419064403,1.0,0.0,0.11040303134688255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.13114754098360656,0.06578947368421054,0.01591343851468764,0.11792911909226861,0.4385204081632653,0.0,0.0,1.0,0.0,1.0,0.5559139419064403,1.0,0.0,0.11040303134688255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.13114754098360656,0.06578947368421054,0.015329843815511774,0.11792911909226861,0.0943877551020408,0.0,0.0,0.0,0.0,0.5,0.5559139419064403,1.0,0.0,0.11040303134688255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.13114754098360656,0.06578947368421054,0.015575567899375297,0.11792911909226861,0.23928571428571427,0.0,0.0,0.0,0.0,0.5,0.5559139419064403,1.0,0.0,0.11040303134688255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.10819672131147541,0.14473684210526316,0.015416129755430092,0.16603292864174177,0.5282392026578073,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.028762915386763472,0.15828453324147435,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.06557377049180328,0.14473684210526316,0.016010266414763726,0.08647729906517988,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,0.5765131848613199,0.028762915386763472,0.07199448846021357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7877877194180724,0.599209966575509,0.039344262295081964,0.14473684210526316,0.015332192377782583,0.08675001746175875,0.7746031746031746,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,0.41071184588058474,0.028762915386763472,0.03892524974164657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05573770491803279,0.14473684210526316,0.020897004913896813,0.20192109068374303,0.5942857142857143,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,0.045907910916791916,0.028762915386763472,0.03530830175680331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05573770491803279,0.14473684210526316,0.011006660891685824,0.20192109068374303,1.0,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,0.003620713212187457,0.028762915386763472,0.03530830175680331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05573770491803279,0.14473684210526316,0.01765008592439872,0.20192109068374303,1.0,0.0,0.0,0.0,0.0,0.5,0.3165624108841737,0.045907910916791916,0.028762915386763472,0.03530830175680331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.039344262295081964,0.14473684210526316,0.01567721480964791,0.3024456187784195,1.0,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,1.0,0.028762915386763472,0.03461935928349983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.039344262295081964,0.14473684210526316,0.016426173245493565,0.3024456187784195,1.0,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,0.04611285694767045,0.028762915386763472,0.03461935928349983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.039344262295081964,0.14473684210526316,0.01687554830700096,0.3024456187784195,1.0,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,1.0,0.028762915386763472,0.03461935928349983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.039344262295081964,0.14473684210526316,0.018523256865861402,0.3024456187784195,1.0,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,1.0,0.028762915386763472,0.03461935928349983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.039344262295081964,0.14473684210526316,0.017874159554795165,0.3024456187784195,1.0,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,1.0,0.028762915386763472,0.03461935928349983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04610340823714229,0.03190519598906107,0.022950819672131147,0.14473684210526316,0.04322947210995687,0.0691169671752196,0.6619047619047619,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.028762915386763472,0.01756803306923872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04610340823714229,0.03190519598906107,0.022950819672131147,0.14473684210526316,0.014016000442927959,0.0691169671752196,0.6619047619047619,0.0,0.0,0.0,0.0,1.0,1.0,0.045907910916791916,0.028762915386763472,0.01756803306923872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5793320128406529,0.44454573078091764,0.029508196721311476,0.14473684210526316,0.013091290054506564,0.033048543689320385,1.0,0.0,0.0,0.0,1.0,1.0,0.5559139419064403,0.579245798606367,0.028762915386763472,0.05098174302445746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.21311475409836064,0.36184210526315785,0.004638105750156295,0.1777495533119497,1.0,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,0.42280366170241834,0.00614353532532812,0.19479848432655875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.05901639344262295,0.36184210526315785,0.014141195005038515,0.0685924506944142,0.8873015873015873,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.00614353532532812,0.22373406820530486,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05901639344262295,0.36184210526315785,0.013610074555031028,0.0685924506944142,0.0984126984126984,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,0.00307419046317803,0.00614353532532812,0.22373406820530486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05901639344262295,0.36184210526315785,0.01286972483683877,0.0685924506944142,0.807342378292099,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.00614353532532812,0.22373406820530486,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.36184210526315785,0.01973631642769805,0.05712350417701512,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.00614353532532812,0.0020668274199104374,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.017511308522302618,0.1100022825354191,0.7047974413646056,0.0,0.0,0.0,0.0,0.0,0.0,0.4987020084711026,0.00614353532532812,0.4996555287633483,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.02058127099840863,0.1100022825354191,1.0,0.0,0.0,0.0,0.0,1.0,0.5559139419064403,0.11244705560868971,0.00614353532532812,0.4996555287633483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.01267121874614399,0.1100022825354191,0.830952380952381,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,1.0,0.00614353532532812,0.4996555287633483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.020195892730131493,0.1100022825354191,0.6348571428571429,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.00614353532532812,0.4996555287633483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.013494229963142621,0.1100022825354191,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,1.0,0.00614353532532812,0.4996555287633483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.008464716970373196,0.1100022825354191,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,1.0,0.00614353532532812,0.4996555287633483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.018935248564411363,0.1100022825354191,1.0,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,0.5059434348954776,0.00614353532532812,0.4996555287633483,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.4721311475409836,0.36184210526315785,0.009999698208426203,0.1100022825354191,0.5492063492063493,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,1.0,0.00614353532532812,0.4996555287633483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.25245901639344265,0.36184210526315785,0.01799450290368503,0.13236176951580514,0.8098214285714286,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,0.5059434348954776,0.00614353532532812,0.26558732345849123,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.25245901639344265,0.36184210526315785,0.0008514022901239536,0.13236176951580514,1.0,0.0,0.0,0.0,0.0,0.5,0.3452152725050454,1.0,0.00614353532532812,0.26558732345849123,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.19344262295081968,0.4934210526315789,0.01995656425704398,0.029039139710043967,0.8932330827067669,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.12263176024801929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.19344262295081968,0.4934210526315789,0.019311025471582356,0.029039139710043967,0.880672268907563,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.12263176024801929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.19344262295081968,0.4934210526315789,0.01921539009595841,0.029039139710043967,1.0,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.12263176024801929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.19344262295081968,0.4934210526315789,0.0204347411351637,0.029039139710043967,1.0,0.0,0.0,0.0,1.0,1.0,0.5559139419064403,1.0,0.02764590896397654,0.12263176024801929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.05245901639344262,0.4934210526315789,0.011939989282531076,0.07443365695792879,0.6196428571428572,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.03703065794006201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05245901639344262,0.4934210526315789,0.006175788436399966,0.07443365695792879,0.6196428571428572,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.03703065794006201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.05245901639344262,0.4934210526315789,0.010293074755065046,0.07443365695792879,0.6196428571428572,0.0,0.0,0.0,0.0,1.0,0.3452152725050454,1.0,0.02764590896397654,0.03703065794006201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.019455401062757408,0.11038172992056487,0.12095238095238095,0.0,1.0,0.0,0.0,1.0,1.0,0.7750375734389945,0.02764590896397654,0.010161901481226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.019800580191818108,0.11038172992056487,0.29,0.0,0.0,0.0,0.0,1.0,1.0,0.7750375734389945,0.02764590896397654,0.010161901481226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.020145759320878805,0.11038172992056487,0.45904761904761904,0.0,0.0,0.0,0.0,1.0,1.0,0.7750375734389945,0.02764590896397654,0.010161901481226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.020490938449939506,0.11038172992056487,0.628095238095238,0.0,0.0,0.0,0.0,1.0,1.0,0.7750375734389945,0.02764590896397654,0.010161901481226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.020836117579000203,0.11038172992056487,0.7971428571428572,0.0,1.0,0.0,0.0,1.0,1.0,0.774900942751742,0.02764590896397654,0.010161901481226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.022950819672131147,0.4934210526315789,0.0034390894743409894,0.11038172992056487,0.4083333333333333,0.0,0.0,0.0,0.0,1.0,0.3165624108841737,1.0,0.02764590896397654,0.010161901481226318,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9999999999999999,0.12459016393442623,0.4934210526315789,0.019628455635440897,0.14362088875582738,0.6619047619047619,0.0,0.0,0.0,0.0,0.5,0.5559139419064403,1.0,0.02764590896397654,0.013606613847743714,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.4934210526315789,0.10040105742458814,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02764590896397654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.4934210526315789,0.004013460589347281,0.05239914478987767,1.0,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,0.4960377100696816,0.02764590896397654,0.045297967619703755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.4934210526315789,0.0039593796275649755,0.05239914478987767,1.0,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,0.9746550075146878,0.02764590896397654,0.045297967619703755,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.4934210526315789,0.004067541551129587,0.05239914478987767,1.0,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,0.908457439540921,0.02764590896397654,0.045297967619703755,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9999999999999999,0.9999999999999999,0.04262295081967213,0.4934210526315789,0.0042297844364765054,0.05239914478987767,1.0,0.0,0.0,0.0,0.0,0.5,0.2476779326621038,0.8318076239923488,0.02764590896397654,0.045297967619703755,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
